lang_pair,key_word,translation,POS,SIPlang,Endirection,l1_wordlength,l2_wordlength,tt_seen_p,tt_right_p,nr_grammar_tags,this_POS_prop,propcorr_p,userexperience_log,ld,human_conc,neighbour_overlap,local_alignment_d1,local_alignment_d2,local_alignment_avg,local_alignment_diff,semantic_density_l1,semantic_density_l2,semantic_density_diff,conc_est_l2,conc_est_l1,l2_freq_wfzipf,l1_freq_wfzipf,l2_nrsynsets_wn,l1_nrsynsets_wn,wordexperience_log,userexperience_log,l1_nrsynsets_log,l2_nrsynsets_log,diff_l1_minus_l2_semantic_density,diff_l1_minus_l2_nrsynsets_log,diff_l1_minus_l2_freq_wfzipf
pt_from_en,sociedade,society,Noun,pt,speakers,7,9,4.875,4.25,1,1,0.872916667,2749.125,0.556,2.54,16,0.122740787,0.265516203,0.194128495,-0.142775416,264.0387089,259.6451747,4.393534276,2.571300691,3.020950557,5.44,5.23,5,4,1.554648046,7.82137693,1.609437912,1.791759469,4.393534276,-0.182321557,-0.21
pt_from_en,sócio,partner,Noun,pt,speakers,7,5,3.571428571,3.428571429,1,1,0.971428571,2558.714286,0,3.53,9,0.095273341,0.132080188,0.113676764,-0.036806847,262.5781581,265.6944874,-3.116329211,2.734333513,3.309927923,4.31,4.82,2,5,1.253782256,7.692614216,1.791759469,1.098612289,-3.116329211,0.693147181,0.51
pt_from_en,sofá,sofa,Noun,pt,speakers,4,4,7.875,7.0625,1,1,0.889157197,2222.4375,0.75,4.9,24,0.55481398,0.311185632,0.432999806,0.243628348,332.2238704,291.6874588,40.53641165,4.469231379,3.866928819,4.24,3.83,2,1,2.006505723,7.318160936,0.693147181,1.098612289,40.53641165,-0.405465108,-0.41
pt_from_en,sol,sun,Noun,pt,speakers,3,3,8,7,1,1,0.875,2468,0.333,4.83,19,0.504790334,0.631041166,0.56791575,-0.126250832,275.8972049,237.6172041,38.2800008,3.670742574,3.593238371,5.11,4.99,6,7,2.079441542,7.811163385,2.079441542,1.945910149,38.2800008,0.133531393,-0.12
pt_from_en,soletrar,spell,Verb,pt,speakers,5,8,3,3,1,1,1,4162.5,0.25,3.63,1,0.338075918,-0.13288855,0.102593684,0.470964467,301.2532301,268.6506715,32.60255858,2.899817731,3.218054132,3.01,4.37,1,10,1.098612289,8.329220795,2.397895273,0.693147181,32.60255858,1.704748092,1.36
pt_from_en,solução,solution,Noun,pt,speakers,8,7,3,3,1,1,1,1404,0.625,2.61,22,0.580599111,0.506222395,0.543410753,0.074376716,311.3249656,302.2136411,9.111324493,2.973571991,3.223030081,4.85,4.84,5,5,1.098612289,7.247080585,1.791759469,1.791759469,9.111324493,0,-0.01
pt_from_en,somente,just,Adverb,pt,speakers,4,7,4.736842105,4.631578947,1,1,0.975877193,2526.105263,0.143,1.52,8,0.206139498,0.270294796,0.238217147,-0.064155297,395.0831729,429.9612699,-34.87809697,2.480096792,3.047294055,5.17,6.41,3,10,1.45657367,7.456619804,2.397895273,1.386294361,-34.87809697,1.011600912,1.24
pt_from_en,sonhar,dream,Verb,pt,speakers,5,6,3.777777778,3.5,1,1,0.924074074,1950.777778,0.167,2.6,12,0.529062872,0.535230479,0.532146675,-0.006167607,338.8158035,308.6123759,30.20342754,2.789709037,3.071226881,4.1,4.9,4,8,1.30575523,6.96628895,2.197224577,1.609437912,30.20342754,0.587786665,0.8
pt_from_en,sonho,dream,Noun,pt,speakers,5,5,4,4,1,1,1,2930,0,2.6,16,0.694503618,0.606618789,0.650561203,0.087884828,343.9521028,308.6123759,35.33972682,3.014237407,3.071226881,4.93,4.9,5,8,1.386294361,7.982757702,2.197224577,1.791759469,35.33972682,0.405465108,-0.03
pt_from_en,sopa,soup,Noun,pt,speakers,4,4,5.996183206,5.629770992,1,1,0.941564235,1613.515267,0.5,4.72,25,0.389770372,0.612243175,0.501006773,-0.222472803,290.8845312,297.2432245,-6.358693318,3.823807523,3.707530263,4.14,4.11,1,4,1.683711784,7.11418445,1.609437912,0.693147181,-6.358693318,0.916290732,-0.03
pt_from_en,sorrir,smile,Verb,pt,speakers,5,6,3.6,3.6,1,1,1,1855.4,0.167,3.88,14,0.556832049,0.319437869,0.438134959,0.23739418,384.3394267,331.0541705,53.28525626,3.171521851,3.305755734,4.01,4.61,4,3,1.237241725,6.805029003,1.386294361,1.609437912,53.28525626,-0.223143551,0.6
pt_from_en,sorte,luck,Noun,pt,speakers,4,5,3.5,3.5,1,1,1,2034,0,1.33,11,-0.05374301,0.291046992,0.118651991,-0.344790002,352.6635896,322.1810889,30.48250071,2.750901055,3.074653279,5.04,4.9,6,3,1.242453325,7.509892658,1.386294361,1.945910149,30.48250071,-0.559615788,-0.14
pt_from_en,sucesso,success,Noun,pt,speakers,7,7,5,5,1,1,1,1138,0.714,2.21,16,0.567582482,0.480260783,0.523921632,0.087321699,320.0982042,301.068891,19.02931318,2.573537729,2.947488667,5.21,5.07,3,4,1.609437912,7.037027615,1.609437912,1.386294361,19.02931318,0.223143551,-0.14
pt_from_en,suco,juice,Noun,pt,speakers,5,4,14.2546495,13.36623748,1,1,0.936570558,1219.364807,0.4,4.89,26,0.459477741,0.302509998,0.38099387,0.156967743,275.0579885,297.1268541,-22.06886566,4.252689304,3.715164729,3.98,4.36,2,4,2.452743506,6.785445748,1.609437912,1.098612289,-22.06886566,0.510825624,0.38
pt_from_en,suficiente,enough,Adjective,pt,speakers,6,10,4.166666667,3.416666667,1,1,0.848214286,2345.583333,0,1.33,17,0.306885302,0.020213905,0.163549603,0.286671397,387.2837474,366.0959673,21.18778006,2.361141321,2.892529414,5.03,5.52,2,3,1.389419041,7.398938368,1.386294361,1.098612289,21.18778006,0.287682072,0.49
pt_from_en,sujeito,subject,Noun,pt,speakers,7,7,3.5,3.125,1,1,0.895833333,2396.5,0.571,3.14,11,0.350163837,0.045196398,0.197680118,0.304967439,355.9046351,346.9349683,8.969666844,2.514821797,3.060872179,4.43,5.08,4,15,1.242453325,7.422502154,2.772588722,1.609437912,8.969666844,1.16315081,0.65
pt_from_en,sujo,dirty,Adjective,pt,speakers,5,4,3.857142857,3.357142857,1,1,0.864285714,2172.857143,0,4.23,9,0.009643735,0.50471162,0.257177677,-0.495067884,307.4489135,296.803158,10.6457555,3.047078098,3.330199934,4.16,4.54,7,13,1.326757345,7.374956536,2.63905733,2.079441542,10.6457555,0.559615788,0.38
pt_from_en,sul,south,Noun,pt,speakers,5,3,4,4,1,1,1,1138,0.4,3.84,22,0.820100247,0.790648095,0.805374171,0.029452152,250.8559571,245.9944719,4.861485208,3.000556883,3.280389514,5.49,5.39,3,7,1.386294361,7.037027615,2.079441542,1.386294361,4.861485208,0.693147181,-0.1
pt_from_en,superfície,surface,Noun,pt,speakers,7,10,4,4,1,1,1,2468,0.6,4.26,20,0.56851945,0.486285912,0.527402681,0.082233538,294.0987484,278.6726541,15.42609435,3.542417022,3.395240114,4.5,4.87,3,10,1.386294361,7.811163385,2.397895273,1.386294361,15.42609435,1.011600912,0.37
pt_from_en,superior,superior,Adjective,pt,speakers,8,8,3,2,1,1,0.666666667,966.5,1,2.03,3,0.21434487,0.473323686,0.343834278,-0.258978817,252.8870035,238.3594721,14.52753144,2.78503952,2.942350009,5.04,4.46,4,13,1.098612289,6.759034508,2.63905733,1.609437912,14.52753144,1.029619417,-0.58
pt_from_en,supermercado,supermarket,Noun,pt,speakers,11,12,4,3.25,1,1,0.8125,2971.5,0.583,4.57,20,0.691328827,0.357550835,0.524439831,0.333777992,290.7264314,272.6401623,18.08626905,3.670388593,3.634386796,3.94,3.78,2,1,1.343819602,7.944100559,0.693147181,1.098612289,18.08626905,-0.405465108,-0.16
pt_from_en,supor,suppose,Verb,pt,speakers,7,5,4.571428571,4.285714286,1,1,0.936507937,2892,0.571,1.93,13,0.37143897,0.083202624,0.227320797,0.288236346,367.9230156,403.3222179,-35.39920228,2.451196569,2.863097914,3.71,4.64,6,5,1.436772805,7.477756944,1.791759469,1.945910149,-35.39920228,-0.15415068,0.93
pt_from_en,surpresa,surprise,Noun,pt,speakers,8,8,3,2,1,1,0.666666667,522,0.75,3.24,23,0.424398826,0.372924825,0.398661825,0.051474001,358.9376281,339.0417417,19.89588643,2.685200483,3.018895383,4.74,4.7,6,6,1.098612289,6.257667588,1.945910149,1.945910149,19.89588643,0,-0.04
pt_from_en,sustentar,sustain,Verb,pt,speakers,7,9,4,4,1,1,1,2125,0.444,1.93,17,0.509139319,0.593970106,0.551554713,-0.084830787,373.6753419,322.3281214,51.34722059,2.629212189,2.873716321,4.12,3.99,5,7,1.352314554,7.315546304,2.079441542,1.791759469,51.34722059,0.287682072,-0.13
pt_from_en,tá,okay,Functionword,pt,speakers,4,2,8.66807611,7.534883721,1,1,0.861162352,1106.052854,0,1.89,13,0.168233416,0.088160367,0.128196891,0.080073049,322.6820058,275.3898325,47.29217338,3.147860396,2.944148895,5,5.09,0,4,1.985189596,6.511671274,1.609437912,0,47.29217338,1.609437912,0.09
pt_from_en,tamanho,size,Noun,pt,speakers,4,7,4.032258065,3.806451613,1,1,0.942165899,1747.096774,0,3.13,20,0.261709484,0.304689921,0.283199702,-0.042980438,311.4113007,257.7030918,53.70820887,3.108706013,3.274177229,4.87,5.13,2,9,1.35802633,7.042277993,2.302585093,1.098612289,53.70820887,1.203972804,0.26
pt_from_en,também,too,Adverb,pt,speakers,3,6,5.3125,4.5,1,1,0.858184524,3244.5,0.167,1.7,14,-0.014790832,0.035760723,0.010484946,-0.050551555,397.9428216,383.6163487,14.32647286,2.668520621,2.842301786,6.31,5.96,1,2,1.606813467,7.792109611,1.098612289,0.693147181,14.32647286,0.405465108,-0.35
pt_from_en,tambor,drum,Noun,pt,speakers,4,6,4,4,1,1,1,2721,0,4.96,12,0.283326206,0.280780504,0.282053355,0.002545702,263.1651301,265.4991868,-2.334056646,3.848929762,3.59141263,3.48,4.06,4,9,1.386294361,7.908754739,2.302585093,1.609437912,-2.334056646,0.693147181,0.58
pt_from_en,tanto,amount,Adverb,pt,speakers,6,5,5.722222222,4.444444444,1,1,0.823896011,2730.888889,0.167,2.74,6,-0.126335599,-0.107317392,-0.116826495,-0.019018207,400.618225,334.5272414,66.09098364,2.384851586,3.106983959,5.61,5.14,2,7,1.656775637,7.626271285,2.079441542,1.098612289,66.09098364,0.980829253,-0.47
pt_from_en,tantos,many,Adverb,pt,speakers,4,6,6.157894737,5.421052632,1,1,0.889518668,2915.631579,0.333,2.37,6,0.033850899,0.074749626,0.054300262,-0.040898728,359.1491515,375.7873113,-16.6381598,2.556564756,2.951134397,4.72,5.92,0,1,1.74710463,7.528347777,0.693147181,0,-16.6381598,0.693147181,1.2
pt_from_en,tão,so,Adverb,pt,speakers,2,3,8.318181818,7.545454545,1,1,0.90047175,2870.954545,0.333,1.42,11,0.032924621,0.346894062,0.189909342,-0.313969442,380.4140023,443.9632035,-63.54920112,2.219519766,2.891661796,5.89,6.5,1,11,1.99795903,7.554182967,2.48490665,0.693147181,-63.54920112,1.791759469,0.61
pt_from_en,tapete,mat,Noun,pt,speakers,3,6,4.176470588,3.823529412,1,1,0.917016807,2174.764706,0.333,4.83,15,0.485874592,0.387947097,0.436910845,0.097927496,287.0518159,227.224495,59.82732092,4.271629954,3.701106495,3.9,3.77,4,10,1.374709573,7.286041768,2.397895273,1.609437912,59.82732092,0.78845736,-0.13
pt_from_en,tarde,afternoon,Noun,pt,speakers,9,5,8.288256228,6.68683274,2,0.932038835,0.780588286,1048.914591,0.222,3.7,8,0.161459356,0.322733571,0.242096463,-0.161274215,328.1853859,308.9370161,19.24836978,2.399526711,3.29201205,5.52,4.71,7,2,1.886934068,6.505621589,1.098612289,2.079441542,19.24836978,-0.980829253,-0.81
pt_from_en,tartaruga,turtle,Noun,pt,speakers,6,9,9.318611987,8.504731861,1,1,0.909969795,1462.776025,0.333,5,24,0.65538781,0.714491809,0.684939809,-0.059103999,269.0898406,259.1061621,9.983678454,4.036629234,3.673396427,3.75,3.93,3,4,2.152804873,6.971480049,1.609437912,1.386294361,9.983678454,0.223143551,0.18
pt_from_en,táxi,cab,Noun,pt,speakers,3,4,3,3,1,1,1,1138,0,4.88,20,0.590482974,0.393440826,0.4919619,0.197042148,290.4787058,265.4322938,25.04641197,3.896074264,3.694606864,4.04,4.05,2,4,1.098612289,7.037027615,1.609437912,1.098612289,25.04641197,0.510825624,0.01
pt_from_en,te,you,Functionword,pt,speakers,3,2,5.5,5.083333333,1,1,0.898611111,1943.75,0,4.11,16,0.52055929,0.554598953,0.537579122,-0.034039664,265.9136381,384.0600058,-118.1463677,2.983104436,2.985183035,6.19,6.99,0,0,1.646531077,7.179713955,0,0,-118.1463677,0,0.8
pt_from_en,teatro,theater,Noun,pt,speakers,7,6,4.444444444,4.333333333,1,1,0.977777778,3050.888889,0.571,4.92,19,0.267086455,0.316000472,0.291543463,-0.048914017,279.0734958,262.6559885,16.41750731,3.243755951,3.433800158,4.76,4.32,7,3,1.43009115,7.951143591,1.386294361,2.079441542,16.41750731,-0.693147181,-0.44
pt_from_en,teclado,keyboard,Noun,pt,speakers,8,7,3.75,3.75,1,1,1,4036.5,0.25,4.93,24,0.44664394,0.730831019,0.58873748,-0.284187079,244.367074,262.2608881,-17.89381405,3.609007466,3.678853664,4.13,4.07,3,2,1.271899084,8.271836629,1.098612289,1.386294361,-17.89381405,-0.287682072,-0.06
pt_from_en,tecnologia,technology,Noun,pt,speakers,10,10,3,3,1,1,1,2468,0.7,3.24,25,0.580681126,0.440351411,0.510516268,0.140329715,285.7007629,263.5783431,22.12241978,2.819289184,2.987147424,5.16,5.08,2,2,1.098612289,7.811163385,1.098612289,1.098612289,22.12241978,0,-0.08
pt_from_en,tela,screen,Noun,pt,speakers,6,4,5.333333333,5,1,1,0.945833333,3611.833333,0.167,4.6,13,0.192521963,0.36420469,0.278363327,-0.171682727,297.7776051,301.8405141,-4.062908991,3.741732905,3.637155187,4.66,4.81,3,16,1.633021173,7.828300561,2.833213344,1.386294361,-4.062908991,1.446918983,0.15
pt_from_en,telefonar,call,Verb,pt,speakers,4,9,4.5,4,1,1,0.914285714,3084,0.111,2.85,16,0.656861958,0.421186065,0.539024012,0.235675894,365.2972433,306.3337876,58.96345566,3.607024724,3.09053981,3.3,5.5,1,41,1.43814316,7.963879586,3.737669618,0.693147181,58.96345566,3.044522438,2.2
pt_from_en,telefone,phone,Noun,pt,speakers,5,8,5.16,4.6,1,1,0.872857143,2508.68,0.375,4.86,21,0.345145922,0.406765635,0.375955778,-0.061619713,316.2603883,301.6441224,14.61626588,4.108869197,3.654247204,4.89,5.26,4,4,1.56658101,7.345987092,1.609437912,1.609437912,14.61626588,0,0.37
pt_from_en,televisão,television,Noun,pt,speakers,10,9,4.6,3.8,1,1,0.836878307,2526.933333,0.8,4.83,19,0.802177804,0.593406166,0.697791985,0.208771639,286.3464745,278.6160948,7.730379689,3.326916182,3.38743671,5.06,4.86,3,3,1.468306025,7.530671868,1.386294361,1.386294361,7.730379689,0,-0.2
pt_from_en,tema,theme,Noun,pt,speakers,5,4,3,3,1,1,1,1271,0.6,2.72,9,0.253198234,0.497121731,0.375159982,-0.243923497,289.2691299,291.7729447,-2.503814874,2.987585685,3.113138828,5.08,4.63,5,6,1.098612289,7.1420541,1.945910149,1.791759469,-2.503814874,0.15415068,-0.45
pt_from_en,temperatura,temperature,Noun,pt,speakers,11,11,5,5,1,1,1,2468,0.909,3.71,22,0.669339338,0.649217899,0.659278618,0.020121439,293.709519,274.5849745,19.12454452,3.179435351,3.269679277,4.48,4.68,3,2,1.609437912,7.811163385,1.098612289,1.386294361,19.12454452,-0.287682072,0.2
pt_from_en,tempo,time,Noun,pt,speakers,4,5,4.05,3.975,1,1,0.978333333,1917.95,0.4,3.07,12,-0.077097311,-0.204352656,-0.140724984,0.127255344,390.5208008,391.5522305,-1.031429662,2.639065887,3.077205557,6.06,6.28,14,15,1.3646972,7.089164848,2.772588722,2.708050201,-1.031429662,0.064538521,0.22
pt_from_en,temporada,season,Noun,pt,speakers,6,9,4.714285714,4.285714286,1,1,0.918707483,2409.785714,0.222,3.32,22,0.610390394,0.186980708,0.398685551,0.423409686,267.304189,263.8640929,3.440096155,2.999496692,3.159192254,4.71,5.39,2,6,1.494774312,7.395712051,1.945910149,1.098612289,3.440096155,0.84729786,0.68
pt_from_en,tênis,tennis,Noun,pt,speakers,6,5,5,5,1,1,1,2930,0.667,4.43,19,0.680205189,0.613667798,0.646936494,0.066537391,267.5636129,240.2715108,27.29210208,3.950634416,3.569860069,4.17,4.33,2,1,1.609437912,7.982757702,0.693147181,1.098612289,27.29210208,-0.405465108,0.16
pt_from_en,tentar,try,Verb,pt,speakers,3,6,6.388888889,5.944444444,1,1,0.925432232,1989.018519,0.167,2.11,10,0.25636313,0.168158273,0.212260701,0.088204857,408.4532214,308.5236079,99.92961348,2.575901953,3.075412633,5.19,5.46,3,10,1.582225402,7.245775242,2.397895273,1.386294361,99.92961348,1.011600912,0.27
pt_from_en,teoria,theory,Noun,pt,speakers,6,6,4,4,1,1,1,2468,0.5,1.47,22,0.623408154,0.629658688,0.626533421,-0.006250534,273.1471626,279.9563834,-6.809220811,2.877607489,2.965250566,4.87,4.87,5,3,1.386294361,7.811163385,1.386294361,1.791759469,-6.809220811,-0.405465108,0
pt_from_en,ter,have,Verb,pt,speakers,4,3,9.785145889,8.631299735,1,1,0.891977771,1423.665782,0,2.18,12,0.445641758,0.35079799,0.398219874,0.094843768,384.7533087,388.2663022,-3.512993495,2.49792293,2.863801137,6.2,6.7,6,20,2.035118901,6.836772897,3.044522438,1.945910149,-3.512993495,1.098612289,0.5
pt_from_en,terça,tuesday,Noun,pt,speakers,7,5,4.576923077,4.115384615,1,1,0.907753358,2385.653846,0.429,3.29,23,0.481578193,0.844833943,0.663206068,-0.363255751,256.5846167,276.4733773,-19.88876057,3.258361936,3.254210901,4.72,4.61,1,1,1.471810774,7.410203227,0.693147181,0.693147181,-19.88876057,0,-0.11
pt_from_en,terceiro,third,Functionword,pt,speakers,5,8,4.857142857,4.428571429,1,1,0.907142857,2338.714286,0.375,3.44,21,0.612374825,0.816810996,0.714592911,-0.204436172,288.4233202,292.7387049,-4.315384678,2.540335178,3.093282559,4.95,5.32,1,8,1.539850899,7.582316657,2.197224577,0.693147181,-4.315384678,1.504077397,0.37
pt_from_en,terminar,finish,Verb,pt,speakers,6,8,4.450704225,3.929577465,1,1,0.873686056,1797.070423,0.125,2.36,7,0.366994697,0.165219266,0.266106981,0.201775431,363.3257679,287.9537919,75.37197597,2.819527748,3.168100015,4.76,4.86,13,15,1.426723153,7.194798137,2.772588722,2.63905733,75.37197597,0.133531393,0.1
pt_from_en,terra,earth,Noun,pt,speakers,5,5,4,4,1,1,1,2468,0.2,4.8,14,0.603836955,0.653139804,0.62848838,-0.049302849,281.4314692,293.1279037,-11.69643449,3.387180283,3.362763127,5.55,5.1,11,9,1.386294361,7.811163385,2.302585093,2.48490665,-11.69643449,-0.182321557,-0.45
pt_from_en,terreno,ground,Noun,pt,speakers,6,7,3.428571429,3.142857143,1,1,0.904761905,3631.857143,0.286,4.77,4,0.018611018,0.223158633,0.120884826,-0.204547615,307.6011011,276.4205733,31.18052788,3.196246529,3.480632257,4.61,5.17,6,30,1.212684817,8.093405899,3.433987204,1.945910149,31.18052788,1.488077055,0.56
pt_from_en,território,territory,Noun,pt,speakers,9,10,3.75,3.5,1,1,0.916666667,3017.875,0.7,3.41,22,0.20884833,0.532622195,0.370735263,-0.323773865,257.7565324,246.5505935,11.20593896,2.979837677,3.235515648,4.95,4.71,3,3,1.298239213,7.743041207,1.386294361,1.386294361,11.20593896,0,-0.24
pt_from_en,tese,thesis,Noun,pt,speakers,6,4,5,5,1,1,1,2468,0.5,3.71,19,0.494972031,0.525368747,0.510170389,-0.030396716,232.3219736,245.9199215,-13.59794782,2.363399875,3.076880548,4.35,3.94,2,2,1.609437912,7.811163385,1.098612289,1.098612289,-13.59794782,0,-0.41
pt_from_en,teste,test,Noun,pt,speakers,4,5,3,3,1,1,1,1271,0.8,3.93,13,0.665373448,0.628369924,0.646871686,0.037003524,297.3753402,267.4351009,29.94023923,2.845603998,3.187792178,4.82,5.2,14,13,1.098612289,7.1420541,2.63905733,2.708050201,29.94023923,-0.068992871,0.38
pt_from_en,testemunha,witness,Noun,pt,speakers,7,10,4,3.714285714,1,1,0.904761905,3519.571429,0.1,4.07,12,0.315172359,0.406068336,0.360620348,-0.090895977,323.2160352,315.9576628,7.258372367,3.207323809,3.2126123,4.25,4.54,4,7,1.320925631,8.073745522,2.079441542,1.609437912,7.258372367,0.470003629,0.29
pt_from_en,teto,roof,Noun,pt,speakers,4,4,4.058823529,3.529411765,1,1,0.869607843,2509.176471,0,4.79,18,0.394434091,0.655842944,0.525138518,-0.261408854,299.7050962,301.105325,-1.400228774,3.841121377,3.76477696,4.3,4.51,4,5,1.36804318,7.516743329,1.791759469,1.609437912,-1.400228774,0.182321557,0.21
pt_from_en,teu,your,Functionword,pt,speakers,4,3,23.00589971,21.41297935,1,1,0.925489299,1481.011799,0.25,2.37,15,0.246335464,0.506425324,0.376380394,-0.26008986,312.8751089,331.9603296,-19.08522069,2.711845918,3.020218058,5.25,6.48,0,0,2.795923378,6.911522809,0,0,-19.08522069,0,1.23
pt_from_en,texto,text,Noun,pt,speakers,4,5,4.583333333,3.916666667,1,1,0.831944444,2945.5,0.8,4.93,17,0.6705028,-0.225797299,0.22235275,0.896300099,320.6692355,232.7497878,87.9194477,3.265655252,3.391181791,5.2,5.05,5,4,1.444150669,7.691084643,1.609437912,1.791759469,87.9194477,-0.182321557,-0.15
pt_from_en,ti,you,Functionword,pt,speakers,3,2,4,4,1,1,1,2721,0,4.11,10,0.537265028,0.643494749,0.590379889,-0.106229721,222.2514032,384.0600058,-161.8086027,2.926079751,2.985183035,5.1,6.99,1,0,1.386294361,7.908754739,0,0.693147181,-161.8086027,-0.693147181,1.89
pt_from_en,tigre,tiger,Noun,pt,speakers,5,5,8.708215297,8.053824363,1,1,0.927609126,1451.016997,0.6,5,24,0.76882526,0.724750915,0.746788088,0.044074346,246.9277131,240.3930876,6.534625531,3.59283436,3.622607812,4.22,4.31,3,2,2.061050629,6.968798842,1.098612289,1.386294361,6.534625531,-0.287682072,0.09
pt_from_en,time,time,Noun,pt,speakers,4,4,19,18,1,1,0.947368421,2930,1,3.07,1,-0.007380981,0.103798869,0.048208944,-0.11117985,238.7010945,391.5522305,-152.851136,3.056811975,3.077205557,5.16,6.28,1,15,2.944438979,7.982757702,2.772588722,0.693147181,-152.851136,2.079441542,1.12
pt_from_en,tio,uncle,Noun,pt,speakers,5,3,5.5,5.291666667,1,1,0.965959821,2217.916667,0,4.24,29,0.837936064,0.890951904,0.864443984,-0.053015841,286.29369,275.0261771,11.26751291,3.332000637,3.380639314,4.65,4.48,4,2,1.499379763,7.213095394,1.098612289,1.609437912,11.26751291,-0.510825624,-0.17
pt_from_en,tipo,kind,Noun,pt,speakers,4,4,6,5,1,1,0.833333333,1138,0.25,2.07,7,0.113583192,0.216011584,0.164797388,-0.102428391,279.4688023,402.6539579,-123.1851556,2.728948137,3.02220497,5.74,5.44,9,4,1.791759469,7.037027615,1.609437912,2.302585093,-123.1851556,-0.693147181,-0.3
pt_from_en,tirar,take,Verb,pt,speakers,4,5,10.875,9.375,1,1,0.863577586,1794.625,0.2,2.79,16,0.21484407,0.350527573,0.282685821,-0.135683503,393.4659236,357.804522,35.66140154,2.978739691,3.043966142,5.15,5.91,23,44,2.113598813,7.206886991,3.80666249,3.17805383,35.66140154,0.628608659,0.76
pt_from_en,título,title,Noun,pt,speakers,5,6,3,3,1,1,1,1138,0.5,3.32,19,0.534538515,0.377626478,0.456082497,0.156912037,257.136808,201.9033185,55.23348947,2.481514239,3.008039689,4.94,5.06,5,12,1.098612289,7.037027615,2.564949357,1.791759469,55.23348947,0.773189888,0.12
pt_from_en,toalete,toilet,Noun,pt,speakers,6,7,4,4,1,1,1,4563,0.714,4.97,20,0.645597471,0.66528992,0.655443695,-0.01969245,313.055137,306.6790831,6.37605393,4.036016639,3.842644126,2.36,4.31,1,4,1.386294361,8.425735581,1.609437912,0.693147181,6.37605393,0.916290732,1.95
pt_from_en,toalha,towel,Noun,pt,speakers,5,6,4,3.866666667,1,1,0.961111111,2331.6,0.333,4.86,22,0.346936136,0.329077221,0.338006679,0.017858915,321.702497,316.9081225,4.794374471,4.609701012,3.918378899,3.84,3.88,2,2,1.362060054,7.464843567,1.098612289,1.098612289,4.794374471,0,0.04
pt_from_en,tocar,touch,Verb,pt,speakers,5,5,4.693333333,4.093333333,1,1,0.885300625,1959.133333,0.4,3.43,5,0.192398758,-0.231793547,-0.019697394,0.424192305,337.2570977,341.1731544,-3.91605669,3.417878129,3.324981019,4.82,4.88,11,27,1.459257306,7.181984896,3.33220451,2.48490665,-3.91605669,0.84729786,0.06
